GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
claro,quantidade de sol. resolvidas em até 5 dias,SMP,2014-04,14363.0
ctbc celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-04,114.0
oi celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-04,12893.0
sercomtel celular,quantidade de sol. resolvidas em até 5 dias,SMP,2014-04,1.0
tim gsm,quantidade de sol. resolvidas em até 5 dias,SMP,2014-04,18496.0
vivo,quantidade de sol. resolvidas em até 5 dias,SMP,2014-04,15563.0
claro,taxa de resolvidas em 5 dias úteis,SMP,2014-04,85.411
ctbc celular,taxa de resolvidas em 5 dias úteis,SMP,2014-04,55.665
oi celular,taxa de resolvidas em 5 dias úteis,SMP,2014-04,81.165
sercomtel celular,taxa de resolvidas em 5 dias úteis,SMP,2014-04,100.0
tim gsm,taxa de resolvidas em 5 dias úteis,SMP,2014-04,84.985
vivo,taxa de resolvidas em 5 dias úteis,SMP,2014-04,86.911
tim gsm,quantidade de reclamações no período,SMP,2014-04,68585.0
claro,quantidade de reclamações no período,SMP,2014-04,55432.0
ctbc celular,quantidade de reclamações no período,SMP,2014-04,490.0
oi celular,quantidade de reclamações no período,SMP,2014-04,58434.0
sercomtel celular,quantidade de reclamações no período,SMP,2014-04,12.0
vivo,quantidade de reclamações no período,SMP,2014-04,63098.0
tim gsm,quantidade de sol. resolvidas no período,SMP,2014-04,68186.0
claro,quantidade de sol. resolvidas no período,SMP,2014-04,55005.0
ctbc celular,quantidade de sol. resolvidas no período,SMP,2014-04,490.0
oi celular,quantidade de sol. resolvidas no período,SMP,2014-04,58102.0
sercomtel celular,quantidade de sol. resolvidas no período,SMP,2014-04,12.0
vivo,quantidade de sol. resolvidas no período,SMP,2014-04,62912.0
tim gsm,taxa de resolvidas no período,SMP,2014-04,99.383
claro,taxa de resolvidas no período,SMP,2014-04,99.071
ctbc celular,taxa de resolvidas no período,SMP,2014-04,100.0
oi celular,taxa de resolvidas no período,SMP,2014-04,99.425
sercomtel celular,taxa de resolvidas no período,SMP,2014-04,100.0
vivo,taxa de resolvidas no período,SMP,2014-04,99.681
claro,indicador de desempenho no atendimento (ida),SMP,2014-05,87.663
ctbc celular,indicador de desempenho no atendimento (ida),SMP,2014-05,94.451
oi celular,indicador de desempenho no atendimento (ida),SMP,2014-05,79.843
sercomtel celular,indicador de desempenho no atendimento (ida),SMP,2014-05,100.0
tim gsm,indicador de desempenho no atendimento (ida),SMP,2014-05,84.604
vivo,indicador de desempenho no atendimento (ida),SMP,2014-05,93.45
