GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
sky,índice de reclamações,SCM,2018-05,2.74223034734918
tim,índice de reclamações,SCM,2018-05,8.25078352682077
vivo,índice de reclamações,SCM,2018-05,1.56365262491439
algar,quantidade de acessos em serviço,SCM,2018-05,559087.0
net,quantidade de acessos em serviço,SCM,2018-05,9149669.0
oi,quantidade de acessos em serviço,SCM,2018-05,6203033.0
sercomtel,quantidade de acessos em serviço,SCM,2018-05,288412.0
sky,quantidade de acessos em serviço,SCM,2018-05,357738.0
tim,quantidade de acessos em serviço,SCM,2018-05,436807.0
vivo,quantidade de acessos em serviço,SCM,2018-05,7690327.0
algar,quantidade de reabertas,SCM,2018-05,36.0
net,quantidade de reabertas,SCM,2018-05,513.0
oi,quantidade de reabertas,SCM,2018-05,1221.0
sercomtel,quantidade de reabertas,SCM,2018-05,1.0
sky,quantidade de reabertas,SCM,2018-05,27.0
tim,quantidade de reabertas,SCM,2018-05,569.0
vivo,quantidade de reabertas,SCM,2018-05,734.0
algar,quantidade de reclamações,SCM,2018-05,482.0
net,quantidade de reclamações,SCM,2018-05,7850.0
oi,quantidade de reclamações,SCM,2018-05,14156.0
sercomtel,quantidade de reclamações,SCM,2018-05,36.0
sky,quantidade de reclamações,SCM,2018-05,981.0
tim,quantidade de reclamações,SCM,2018-05,3604.0
vivo,quantidade de reclamações,SCM,2018-05,12025.0
algar,quantidade de reclamações no período,SCM,2018-05,1536.0
net,quantidade de reclamações no período,SCM,2018-05,22473.0
oi,quantidade de reclamações no período,SCM,2018-05,45748.0
sercomtel,quantidade de reclamações no período,SCM,2018-05,138.0
sky,quantidade de reclamações no período,SCM,2018-05,2614.0
tim,quantidade de reclamações no período,SCM,2018-05,11160.0
vivo,quantidade de reclamações no período,SCM,2018-05,36519.0
algar,quantidade de respondidas,SCM,2018-05,482.0
net,quantidade de respondidas,SCM,2018-05,7610.0
oi,quantidade de respondidas,SCM,2018-05,14036.0
sercomtel,quantidade de respondidas,SCM,2018-05,36.0
sky,quantidade de respondidas,SCM,2018-05,980.0
tim,quantidade de respondidas,SCM,2018-05,3603.0
vivo,quantidade de respondidas,SCM,2018-05,12020.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,440.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,6771.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,12217.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,29.0
sky,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,873.0
tim,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,2952.0
vivo,quantidade de sol. respondidas em até 5 dias,SCM,2018-05,10249.0
algar,quantidade de sol. respondidas no período,SCM,2018-05,1536.0
net,quantidade de sol. respondidas no período,SCM,2018-05,22408.0
oi,quantidade de sol. respondidas no período,SCM,2018-05,45666.0
