GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
oi,indicador de desempenho no atendimento (ida),STFC,2018-05,52.6244415128961
sercomtel,indicador de desempenho no atendimento (ida),STFC,2018-05,94.1666666666667
tim,indicador de desempenho no atendimento (ida),STFC,2018-05,39.4752101979758
vivo,indicador de desempenho no atendimento (ida),STFC,2018-05,74.078054872808
algar,índice de reclamações,STFC,2018-05,0.317272622024023
embratel,índice de reclamações,STFC,2018-05,0.636194573107575
oi,índice de reclamações,STFC,2018-05,2.06552010553574
sercomtel,índice de reclamações,STFC,2018-05,0.15752310667071
tim,índice de reclamações,STFC,2018-05,2.00157391009407
vivo,índice de reclamações,STFC,2018-05,1.29319002457891
algar,quantidade de acessos em serviço,STFC,2018-05,1131519.0
embratel,quantidade de acessos em serviço,STFC,2018-05,10738853.0
oi,quantidade de acessos em serviço,STFC,2018-05,13098880.0
sercomtel,quantidade de acessos em serviço,STFC,2018-05,253931.0
tim,quantidade de acessos em serviço,STFC,2018-05,745913.0
vivo,quantidade de acessos em serviço,STFC,2018-05,14094603.0
algar,quantidade de reabertas,STFC,2018-05,37.0
embratel,quantidade de reabertas,STFC,2018-05,321.0
oi,quantidade de reabertas,STFC,2018-05,2112.0
sercomtel,quantidade de reabertas,STFC,2018-05,2.0
tim,quantidade de reabertas,STFC,2018-05,228.0
vivo,quantidade de reabertas,STFC,2018-05,971.0
algar,quantidade de reclamações,STFC,2018-05,359.0
embratel,quantidade de reclamações,STFC,2018-05,6832.0
oi,quantidade de reclamações,STFC,2018-05,27056.0
sercomtel,quantidade de reclamações,STFC,2018-05,40.0
tim,quantidade de reclamações,STFC,2018-05,1493.0
vivo,quantidade de reclamações,STFC,2018-05,18227.0
algar,quantidade de reclamações no período,STFC,2018-05,1135.0
embratel,quantidade de reclamações no período,STFC,2018-05,20653.0
oi,quantidade de reclamações no período,STFC,2018-05,85383.0
sercomtel,quantidade de reclamações no período,STFC,2018-05,109.0
tim,quantidade de reclamações no período,STFC,2018-05,4577.0
vivo,quantidade de reclamações no período,STFC,2018-05,56915.0
algar,quantidade de respondidas,STFC,2018-05,359.0
embratel,quantidade de respondidas,STFC,2018-05,6786.0
oi,quantidade de respondidas,STFC,2018-05,26899.0
sercomtel,quantidade de respondidas,STFC,2018-05,40.0
tim,quantidade de respondidas,STFC,2018-05,1486.0
vivo,quantidade de respondidas,STFC,2018-05,18223.0
algar,quantidade de sol. respondidas em até 5 dias,STFC,2018-05,302.0
embratel,quantidade de sol. respondidas em até 5 dias,STFC,2018-05,6117.0
oi,quantidade de sol. respondidas em até 5 dias,STFC,2018-05,23376.0
sercomtel,quantidade de sol. respondidas em até 5 dias,STFC,2018-05,33.0
tim,quantidade de sol. respondidas em até 5 dias,STFC,2018-05,1254.0
vivo,quantidade de sol. respondidas em até 5 dias,STFC,2018-05,15739.0
algar,quantidade de sol. respondidas no período,STFC,2018-05,1135.0
embratel,quantidade de sol. respondidas no período,STFC,2018-05,20606.0
oi,quantidade de sol. respondidas no período,STFC,2018-05,85230.0
sercomtel,quantidade de sol. respondidas no período,STFC,2018-05,108.0
tim,quantidade de sol. respondidas no período,STFC,2018-05,4573.0
vivo,quantidade de sol. respondidas no período,STFC,2018-05,56524.0
algar,taxa de reabertas,STFC,2018-05,10.3064066852368
embratel,taxa de reabertas,STFC,2018-05,4.73032714412025
oi,taxa de reabertas,STFC,2018-05,7.85159299602216
sercomtel,taxa de reabertas,STFC,2018-05,5.0
tim,taxa de reabertas,STFC,2018-05,15.343203230148
vivo,taxa de reabertas,STFC,2018-05,5.32843110355046
algar,taxa de respondidas em 5 dias úteis,STFC,2018-05,84.1225626740947
embratel,taxa de respondidas em 5 dias úteis,STFC,2018-05,89.5345433255269
oi,taxa de respondidas em 5 dias úteis,STFC,2018-05,86.3985807214666
sercomtel,taxa de respondidas em 5 dias úteis,STFC,2018-05,82.5
tim,taxa de respondidas em 5 dias úteis,STFC,2018-05,83.9919624916276
